;ID0;ID1;ID2;ID3;ID4;ID5;ID6;ID7;ID8;ID9;ID10;ID11;ID12;ID13;ID14;ID15;ID16;ID17;ID18;ID19;ID20;ID21;ID22;ID23;ID24;ID25;ID26;ID27;ID28;ID29;ID30;ID31;ID32;ID33;ID34;ID35;ID36;ID37;ID38;ID39;ID40;ID41;ID42;ID43;ID44;ID45;ID46;ID47;ID48;ID49;ID50;ID51;ID52;ID53;ID54;ID55;ID56;ID57;ID58;ID59;ID60;ID61
ID0;0.000000;0.953591;0.976008;0.962680;0.900647;0.999215;0.987074;0.968132;0.989356;0.993058;0.988820;0.966810;0.998807;0.999081;0.998353;0.999050;0.998459;0.999143;0.995961;0.996069;0.995534;0.996170;0.997354;0.999319;0.996596;0.996621;0.995109;0.999167;0.996643;0.996478;0.997281;0.997687;0.996654;0.998479;0.997316;0.996622;0.997332;0.998387;0.996336;0.998853;0.998849;0.997498;0.998680;0.998651;0.998419;0.994909;0.999339;0.999255;0.995500;0.999162;0.998280;0.998932;0.993712;0.998743;0.998029;0.998279;0.998842;0.998872;0.999052;0.999011;0.997578;0.997635
ID1;0.953591;0.000000;0.925067;0.939665;0.953621;0.999648;0.984775;0.933689;0.991803;0.994957;0.993889;0.980741;0.998926;0.999318;0.998739;0.999268;0.999056;0.999078;0.997235;0.997007;0.996451;0.996856;0.998076;0.999323;0.997679;0.997395;0.995365;0.999319;0.997767;0.996789;0.998091;0.998125;0.997668;0.998913;0.997557;0.997433;0.998091;0.998904;0.997501;0.998921;0.999151;0.998528;0.999221;0.999086;0.999133;0.996097;0.999227;0.999402;0.996762;0.999175;0.997553;0.998997;0.994276;0.998955;0.997500;0.998090;0.998219;0.999025;0.999104;0.998903;0.998082;0.998083
ID2;0.976008;0.925067;0.000000;0.896871;0.982945;0.999365;0.979906;0.974308;0.994834;0.996585;0.994887;0.989952;0.999242;0.999506;0.998937;0.998620;0.999062;0.998611;0.997733;0.997973;0.997656;0.998231;0.998556;0.998964;0.998198;0.997798;0.997145;0.999396;0.998092;0.996943;0.997966;0.998534;0.998329;0.998491;0.998322;0.997683;0.997354;0.998704;0.998164;0.999039;0.999052;0.998759;0.997729;0.999019;0.998128;0.997681;0.999359;0.999385;0.997652;0.998912;0.998508;0.998690;0.997365;0.998600;0.998663;0.999044;0.999081;0.998685;0.999246;0.999216;0.998196;0.998223
ID3;0.962680;0.939665;0.896871;0.000000;0.984885;0.999094;0.983042;0.982191;0.995668;0.996349;0.994301;0.990776;0.999469;0.999709;0.999353;0.999045;0.999305;0.999529;0.998026;0.998280;0.998220;0.998503;0.998910;0.999642;0.998344;0.997876;0.997623;0.999449;0.998320;0.997426;0.998814;0.998853;0.998741;0.998196;0.998461;0.998176;0.998810;0.998789;0.998497;0.999416;0.999475;0.998990;0.998724;0.999454;0.998817;0.997990;0.999727;0.999532;0.997956;0.999631;0.999251;0.998827;0.997940;0.998544;0.999069;0.999431;0.999564;0.999011;0.999343;0.999615;0.998983;0.999005
ID4;0.900647;0.953621;0.982945;0.984885;0.000000;0.998224;0.961101;0.920895;0.987023;0.991052;0.985400;0.956999;0.998667;0.998721;0.998077;0.998922;0.998264;0.999243;0.995355;0.995154;0.994194;0.995464;0.996643;0.999322;0.995846;0.996494;0.995164;0.998989;0.996080;0.996475;0.996837;0.997326;0.995710;0.998204;0.997016;0.996186;0.997086;0.998417;0.995470;0.998893;0.998578;0.996770;0.998412;0.998361;0.998145;0.993805;0.999259;0.999095;0.994705;0.999120;0.998690;0.999052;0.991968;0.998574;0.998475;0.998848;0.999078;0.998814;0.999136;0.999145;0.997216;0.997260
ID5;0.999215;0.999648;0.999365;0.999094;0.998224;0.000000;0.995209;0.997840;0.999171;0.999177;0.999147;0.999551;0.999791;0.998992;0.999482;0.999487;0.999529;0.999761;0.999798;0.999710;0.999721;0.999856;0.999775;0.999913;0.999688;0.999813;0.999820;0.999532;0.999833;0.999721;0.999749;0.999702;0.999771;0.999502;0.999771;0.999755;0.999799;0.999632;0.999781;0.999742;0.999344;0.999777;0.999667;0.999560;0.999683;0.999747;0.999940;0.999203;0.999741;0.999843;0.999907;0.999746;0.999757;0.999695;0.999864;0.999920;0.999888;0.999448;0.999921;0.999955;0.999818;0.999830
ID6;0.987074;0.984775;0.979906;0.983042;0.961101;0.995209;0.000000;0.903370;0.994828;0.995436;0.993426;0.988523;0.999471;0.999671;0.999373;0.998991;0.999310;0.999494;0.998587;0.998136;0.997600;0.998879;0.998927;0.999616;0.998312;0.998887;0.998115;0.999564;0.998980;0.998198;0.998866;0.998726;0.998916;0.997973;0.998757;0.998526;0.999015;0.998870;0.998818;0.999468;0.999442;0.999119;0.998892;0.999484;0.999068;0.997863;0.999722;0.999355;0.997847;0.999616;0.999411;0.998869;0.997576;0.998647;0.999127;0.999604;0.999529;0.999050;0.999567;0.999658;0.998980;0.999021
ID7;0.968132;0.933689;0.974308;0.982191;0.920895;0.997840;0.903370;0.000000;0.989309;0.993382;0.993004;0.980665;0.998863;0.999332;0.998666;0.999192;0.998942;0.999301;0.997287;0.996892;0.996013;0.997135;0.998067;0.999183;0.997593;0.997565;0.995705;0.999285;0.997666;0.996684;0.998022;0.997746;0.997808;0.998607;0.997549;0.997308;0.997956;0.998840;0.997563;0.998791;0.999096;0.998550;0.999133;0.999098;0.999105;0.995860;0.999215;0.999196;0.996454;0.999132;0.998376;0.998760;0.993942;0.998770;0.998134;0.999081;0.998937;0.998944;0.999095;0.998858;0.997924;0.998151
ID8;0.989356;0.991803;0.994834;0.995668;0.987023;0.999171;0.994828;0.989309;0.000000;0.861744;0.951531;0.992364;0.998664;0.999072;0.998496;0.999126;0.997914;0.999269;0.997475;0.996339;0.996584;0.997497;0.997948;0.998697;0.996862;0.998042;0.996917;0.999301;0.998092;0.997313;0.997633;0.996988;0.997556;0.998305;0.997576;0.997392;0.997068;0.998481;0.997571;0.998524;0.998872;0.998304;0.999004;0.999001;0.999033;0.995823;0.999100;0.999232;0.996166;0.998981;0.997113;0.997571;0.995354;0.998871;0.995516;0.998621;0.998612;0.998851;0.999139;0.996610;0.997362;0.997585
ID9;0.993058;0.994957;0.996585;0.996349;0.991052;0.999177;0.995436;0.993382;0.861744;0.000000;0.952133;0.994050;0.999309;0.999343;0.999092;0.999158;0.999023;0.999415;0.998170;0.996984;0.997219;0.998416;0.998445;0.999239;0.997255;0.998650;0.998102;0.999460;0.998739;0.998108;0.998208;0.997730;0.998193;0.998281;0.998237;0.998037;0.998401;0.998810;0.998203;0.999241;0.999121;0.998688;0.999067;0.999232;0.999153;0.996824;0.999638;0.999352;0.996933;0.999434;0.998904;0.998613;0.996886;0.998935;0.998361;0.999297;0.999378;0.999083;0.999418;0.999197;0.998221;0.998203
ID10;0.988820;0.993889;0.994887;0.994301;0.985400;0.999147;0.993426;0.993004;0.951531;0.952133;0.000000;0.987209;0.999203;0.999175;0.998832;0.998889;0.997799;0.999378;0.997699;0.996802;0.996505;0.998025;0.998158;0.999483;0.996895;0.998317;0.997736;0.999393;0.998382;0.997828;0.997903;0.998064;0.997868;0.997897;0.998156;0.997706;0.998414;0.998553;0.997827;0.999337;0.998979;0.998286;0.998571;0.999030;0.998603;0.996514;0.999646;0.999302;0.996658;0.999485;0.999260;0.998795;0.996526;0.998744;0.998874;0.999345;0.999436;0.998946;0.999461;0.999538;0.998306;0.998331
ID11;0.966810;0.980741;0.989952;0.990776;0.956999;0.999551;0.988523;0.980665;0.992364;0.994050;0.987209;0.000000;0.999021;0.999093;0.998528;0.999050;0.998550;0.999344;0.996513;0.996475;0.995764;0.996778;0.997545;0.999483;0.996861;0.997348;0.996516;0.999270;0.996850;0.997601;0.997525;0.998059;0.997027;0.998525;0.998040;0.997233;0.997693;0.998465;0.996823;0.999175;0.998895;0.997463;0.998590;0.998688;0.998317;0.995868;0.999508;0.999300;0.996333;0.999354;0.999143;0.999141;0.995007;0.998915;0.998804;0.998782;0.999380;0.999020;0.999350;0.999436;0.997916;0.997916
ID12;0.998807;0.998926;0.999242;0.999469;0.998667;0.999791;0.999471;0.998863;0.998664;0.999309;0.999203;0.999021;0.000000;0.998366;0.972871;0.993073;0.997198;0.985130;0.998516;0.998525;0.998669;0.995880;0.999048;0.999006;0.998912;0.998981;0.998578;0.997881;0.998142;0.996645;0.998932;0.999189;0.999159;0.999449;0.999144;0.999065;0.998901;0.999315;0.999013;0.998807;0.998677;0.999290;0.999419;0.999001;0.999284;0.998027;0.998759;0.998704;0.998096;0.998722;0.998733;0.998985;0.997804;0.999322;0.998126;0.999334;0.998146;0.998936;0.999514;0.999191;0.998947;0.999025
ID13;0.999081;0.999318;0.999506;0.999709;0.998721;0.998992;0.999671;0.999332;0.999072;0.999343;0.999175;0.999093;0.998366;0.000000;0.990141;0.998218;0.982806;0.998791;0.999211;0.998439;0.998809;0.999239;0.998752;0.999718;0.998463;0.999279;0.999319;0.995856;0.999249;0.999226;0.998571;0.998448;0.998589;0.999206;0.999091;0.998987;0.999138;0.999147;0.998783;0.998047;0.990917;0.998699;0.999260;0.993340;0.998907;0.998764;0.999670;0.995036;0.998923;0.998826;0.999713;0.999669;0.998570;0.999355;0.999692;0.999644;0.999731;0.997963;0.999630;0.999792;0.998858;0.998899
ID14;0.998353;0.998739;0.998937;0.999353;0.998077;0.999482;0.999373;0.998666;0.998496;0.999092;0.998832;0.998528;0.972871;0.990141;0.000000;0.976050;0.973487;0.976967;0.997538;0.997613;0.994937;0.998515;0.998665;0.998117;0.998604;0.998082;0.998181;0.994927;0.997698;0.998356;0.997227;0.998727;0.997973;0.999196;0.998489;0.997825;0.998091;0.998840;0.996107;0.998025;0.993125;0.998016;0.998410;0.994920;0.997800;0.998358;0.998345;0.996832;0.998496;0.997383;0.998173;0.998968;0.998221;0.998774;0.997905;0.998639;0.997803;0.997369;0.999284;0.998936;0.997930;0.997998
ID15;0.999050;0.999268;0.998620;0.999045;0.998922;0.999487;0.998991;0.999192;0.999126;0.999158;0.998889;0.999050;0.993073;0.998218;0.976050;0.000000;0.997762;0.935620;0.995674;0.998669;0.995327;0.998884;0.999190;0.974308;0.999055;0.998898;0.998679;0.995664;0.997179;0.998647;0.975824;0.999196;0.998986;0.999033;0.999239;0.998963;0.999025;0.999141;0.998806;0.998980;0.996272;0.999187;0.996457;0.998424;0.997026;0.998984;0.993226;0.996389;0.998931;0.989050;0.973878;0.997959;0.998757;0.990108;0.988121;0.995447;0.979973;0.990169;0.998885;0.988173;0.981573;0.981187
ID16;0.998459;0.999056;0.999062;0.999305;0.998264;0.999529;0.999310;0.998942;0.997914;0.999023;0.997799;0.998550;0.997198;0.982806;0.973487;0.997762;0.000000;0.998013;0.998340;0.998206;0.998346;0.998830;0.998739;0.999369;0.998448;0.998710;0.998737;0.997826;0.998523;0.998859;0.996826;0.998672;0.998329;0.999026;0.998943;0.998294;0.998316;0.998780;0.998341;0.998765;0.993421;0.998049;0.998850;0.995799;0.998348;0.998266;0.999531;0.998025;0.998285;0.999011;0.999302;0.999051;0.998411;0.999287;0.999088;0.998788;0.999489;0.998583;0.999532;0.999471;0.998460;0.998258
ID17;0.999143;0.999078;0.998611;0.999529;0.999243;0.999761;0.999494;0.999301;0.999269;0.999415;0.999378;0.999344;0.985130;0.998791;0.976967;0.935620;0.998013;0.000000;0.996013;0.999257;0.999243;0.998904;0.999465;0.792548;0.999362;0.999049;0.997945;0.997310;0.996810;0.997907;0.911558;0.999333;0.999248;0.999526;0.999362;0.999331;0.999077;0.999355;0.999323;0.998856;0.997529;0.999425;0.995181;0.998935;0.997514;0.999208;0.992818;0.994878;0.999217;0.978483;0.791191;0.998749;0.999187;0.988772;0.986587;0.993896;0.977324;0.993604;0.986876;0.900066;0.856292;0.859116
ID18;0.995961;0.997235;0.997733;0.998026;0.995355;0.999798;0.998587;0.997287;0.997475;0.998170;0.997699;0.996513;0.998516;0.999211;0.997538;0.995674;0.998340;0.996013;0.000000;0.996666;0.987441;0.988046;0.995481;0.997036;0.997564;0.971464;0.987435;0.997018;0.965508;0.992496;0.992912;0.998097;0.990569;0.998408;0.995688;0.992818;0.995517;0.998290;0.990381;0.998811;0.998594;0.996099;0.997278;0.998276;0.996901;0.995715;0.998315;0.999103;0.995936;0.997755;0.996351;0.999011;0.990079;0.996978;0.995615;0.996608;0.996819;0.988568;0.999111;0.998062;0.993373;0.994915
ID19;0.996069;0.997007;0.997973;0.998280;0.995154;0.999710;0.998136;0.996892;0.996339;0.996984;0.996802;0.996475;0.998525;0.998439;0.997613;0.998669;0.998206;0.999257;0.996666;0.000000;0.994465;0.996330;0.996856;0.999535;0.974613;0.997869;0.997522;0.998917;0.997477;0.997014;0.997500;0.997179;0.997476;0.997935;0.997743;0.996905;0.998021;0.998897;0.996976;0.999167;0.998605;0.998011;0.998902;0.998568;0.998756;0.991679;0.999475;0.999031;0.990389;0.999301;0.999272;0.999327;0.993271;0.998709;0.999081;0.999386;0.999503;0.998860;0.999398;0.999530;0.996719;0.996434
ID20;0.995534;0.996451;0.997656;0.998220;0.994194;0.999721;0.997600;0.996013;0.996584;0.997219;0.996505;0.995764;0.998669;0.998809;0.994937;0.995327;0.998346;0.999243;0.987441;0.994465;0.000000;0.991939;0.991000;0.999554;0.996499;0.995457;0.996142;0.998648;0.995091;0.995237;0.995820;0.997104;0.995427;0.997668;0.995946;0.995246;0.997025;0.998795;0.993847;0.999185;0.998746;0.997128;0.998476;0.997997;0.998357;0.992978;0.999381;0.999214;0.994012;0.999132;0.999238;0.999306;0.988100;0.998091;0.999004;0.999295;0.999506;0.998405;0.999403;0.999538;0.991276;0.993409
ID21;0.996170;0.996856;0.998231;0.998503;0.995464;0.999856;0.998879;0.997135;0.997497;0.998416;0.998025;0.996778;0.995880;0.999239;0.998515;0.998884;0.998830;0.998904;0.988046;0.996330;0.991939;0.000000;0.996404;0.998388;0.997595;0.992104;0.994424;0.993749;0.967060;0.952923;0.995002;0.998297;0.995163;0.998794;0.996143;0.995599;0.996813;0.999032;0.994838;0.998867;0.999102;0.997703;0.998896;0.998901;0.998698;0.995757;0.998975;0.999462;0.996206;0.999091;0.998310;0.999364;0.990731;0.998426;0.995822;0.995716;0.999002;0.998494;0.999287;0.998964;0.993998;0.993322
ID22;0.997354;0.998076;0.998556;0.998910;0.996643;0.999775;0.998927;0.998067;0.997948;0.998445;0.998158;0.997545;0.999048;0.998752;0.998665;0.999190;0.998739;0.999465;0.995481;0.996856;0.991000;0.996404;0.000000;0.999668;0.997511;0.997478;0.998034;0.998969;0.997121;0.997697;0.997677;0.998298;0.996905;0.998702;0.997538;0.997222;0.997970;0.999002;0.996763;0.999298;0.998925;0.998099;0.999156;0.998847;0.999001;0.997151;0.999679;0.999307;0.997194;0.999493;0.999411;0.999518;0.994556;0.998949;0.999135;0.999456;0.999594;0.998847;0.999533;0.999626;0.997971;0.998086
ID23;0.999319;0.999323;0.998964;0.999642;0.999322;0.999913;0.999616;0.999183;0.998697;0.999239;0.999483;0.999483;0.999006;0.999718;0.998117;0.974308;0.999369;0.792548;0.997036;0.999535;0.999554;0.998388;0.999668;0.000000;0.999590;0.999290;0.998462;0.998092;0.997511;0.996299;0.921126;0.999394;0.999333;0.999724;0.999474;0.999498;0.998613;0.999237;0.999470;0.994208;0.998333;0.999394;0.996535;0.999405;0.998192;0.999480;0.992365;0.997659;0.999496;0.980362;0.824030;0.986933;0.999438;0.995206;0.986140;0.994188;0.984932;0.994614;0.999534;0.782179;0.793057;0.841071
ID24;0.996596;0.997679;0.998198;0.998344;0.995846;0.999688;0.998312;0.997593;0.996862;0.997255;0.996895;0.996861;0.998912;0.998463;0.998604;0.999055;0.998448;0.999362;0.997564;0.974613;0.996499;0.997595;0.997511;0.999590;0.000000;0.998262;0.998182;0.999028;0.998226;0.997807;0.997778;0.997563;0.997785;0.997976;0.998120;0.997672;0.998390;0.998904;0.997780;0.999282;0.998700;0.998316;0.999005;0.998800;0.998872;0.994676;0.999671;0.999051;0.994451;0.999469;0.999422;0.999389;0.996023;0.998900;0.999247;0.999478;0.999584;0.998930;0.999482;0.999633;0.997706;0.997527
ID25;0.996621;0.997395;0.997798;0.997876;0.996494;0.999813;0.998887;0.997565;0.998042;0.998650;0.998317;0.997348;0.998981;0.999279;0.998082;0.998898;0.998710;0.999049;0.971464;0.997869;0.995457;0.992104;0.997478;0.999290;0.998262;0.000000;0.966357;0.996880;0.839155;0.982762;0.994576;0.998655;0.989501;0.998777;0.993427;0.992658;0.995324;0.998436;0.990416;0.998790;0.999075;0.996592;0.997658;0.998461;0.996705;0.996959;0.999403;0.999400;0.997225;0.999258;0.998459;0.999154;0.993267;0.998219;0.997334;0.998173;0.999137;0.996506;0.999174;0.999352;0.994936;0.997117
ID26;0.995109;0.995365;0.997145;0.997623;0.995164;0.999820;0.998115;0.995705;0.996917;0.998102;0.997736;0.996516;0.998578;0.999319;0.998181;0.998679;0.998737;0.997945;0.987435;0.997522;0.996142;0.994424;0.998034;0.998462;0.998182;0.966357;0.000000;0.998000;0.954565;0.984061;0.997259;0.998415;0.996985;0.998919;0.996977;0.996429;0.996828;0.998081;0.996458;0.998369;0.999044;0.997816;0.998649;0.998843;0.998407;0.996381;0.999253;0.999344;0.996707;0.998962;0.995939;0.998590;0.993659;0.998138;0.994072;0.995877;0.996926;0.986445;0.998956;0.998804;0.997558;0.997741
ID27;0.999167;0.999319;0.999396;0.999449;0.998989;0.999532;0.999564;0.999285;0.999301;0.999460;0.999393;0.999270;0.997881;0.995856;0.994927;0.995664;0.997826;0.997310;0.997018;0.998917;0.998648;0.993749;0.998969;0.998092;0.999028;0.996880;0.998000;0.000000;0.995113;0.995984;0.998945;0.999157;0.998134;0.999391;0.998948;0.998954;0.999187;0.999446;0.998742;0.998903;0.997511;0.999179;0.999424;0.998253;0.999253;0.999016;0.999766;0.996875;0.999095;0.999323;0.999462;0.999690;0.998390;0.999341;0.999460;0.999708;0.999693;0.997994;0.999644;0.999439;0.998834;0.999103
ID28;0.996643;0.997767;0.998092;0.998320;0.996080;0.999833;0.998980;0.997666;0.998092;0.998739;0.998382;0.996850;0.998142;0.999249;0.997698;0.997179;0.998523;0.996810;0.965508;0.997477;0.995091;0.967060;0.997121;0.997511;0.998226;0.839155;0.954565;0.995113;0.000000;0.974157;0.995103;0.998658;0.991446;0.998896;0.996802;0.994522;0.996053;0.998396;0.991323;0.998850;0.998797;0.996506;0.997792;0.998474;0.997466;0.996878;0.998641;0.996970;0.997087;0.998200;0.996417;0.999101;0.994166;0.997554;0.995304;0.997481;0.997274;0.995551;0.999112;0.998460;0.993374;0.995486
ID29;0.996478;0.996789;0.996943;0.997426;0.996475;0.999721;0.998198;0.996684;0.997313;0.998108;0.997828;0.997601;0.996645;0.999226;0.998356;0.998647;0.998859;0.997907;0.992496;0.997014;0.995237;0.952923;0.997697;0.996299;0.997807;0.982762;0.984061;0.995984;0.974157;0.000000;0.997750;0.997608;0.997283;0.998435;0.996288;0.996339;0.997273;0.998606;0.995797;0.996566;0.998956;0.998438;0.998847;0.998999;0.998745;0.996250;0.979477;0.998704;0.996664;0.997908;0.997915;0.998429;0.992399;0.996947;0.996842;0.999028;0.998247;0.994773;0.998668;0.999058;0.996056;0.996750
