;ID0;ID1;ID2;ID3;ID4;ID5;ID6;ID7;ID8;ID9;ID10;ID11;ID12;ID13;ID14;ID15;ID16;ID17;ID18;ID19;ID20;ID21;ID22;ID23;ID24;ID25;ID26;ID27;ID28;ID29;ID30;ID31;ID32;ID33;ID34;ID35;ID36;ID37;ID38;ID39;ID40;ID41;ID42;ID43;ID44;ID45;ID46;ID47;ID48;ID49;ID50;ID51;ID52;ID53;ID54;ID55;ID56;ID57;ID58;ID59;ID60;ID61;ID62;ID63;ID64;ID65;ID66;ID67;ID68;ID69;ID70;ID71;ID72;ID73;ID74;ID75;ID76;ID77;ID78;ID79;ID80;ID81;ID82;ID83;ID84;ID85;ID86;ID87;ID88;ID89;ID90;ID91;ID92;ID93;ID94;ID95;ID96;ID97;ID98;ID99
ID49;0.953418;0.923638;0.920727;0.919922;0.935661;0.921764;0.958382;0.939889;0.940143;0.929019;0.965728;0.926067;0.926772;0.927695;0.982318;0.951700;0.917464;0.927017;0.971472;0.968697;0.954973;0.938688;0.914886;0.934245;0.900275;0.976913;0.925202;0.926064;0.914637;0.940466;0.904551;0.926821;0.946724;0.966721;0.963075;0.901359;0.913364;0.970395;0.948480;0.935174;0.926244;0.914338;0.950826;0.939366;0.920390;0.921136;0.923069;0.943182;0.928201;0.000000;0.931016;0.938655;0.916198;0.912050;0.931291;0.931859;0.976871;0.917957;0.553162;0.930869;0.919283;0.940328;0.968737;0.967483;0.974673;0.969029;0.967551;0.965643;0.928779;0.901868;0.936037;0.957718;0.966738;0.917329;0.914568;0.944215;0.970954;0.972787;0.623184;0.926776;0.930812;0.931726;0.937527;0.898421;0.894568;0.913438;0.925221;0.911023;0.935394;0.938998;0.945926;0.923673;0.921585;0.923066;0.992188;0.990400;0.936013;0.899806;0.904496;0.983911
ID50;0.911492;0.882643;0.883298;0.901596;0.890753;0.887171;0.927022;0.938877;0.888422;0.899541;0.905922;0.897922;0.923106;0.913746;0.952416;0.897997;0.865419;0.878527;0.940600;0.933422;0.933203;0.926697;0.902193;0.847850;0.873593;0.901443;0.891685;0.900401;0.890932;0.821880;0.889730;0.912572;0.913366;0.939571;0.931309;0.901331;0.901559;0.938574;0.852156;0.858550;0.873314;0.915986;0.850610;0.841242;0.821514;0.907250;0.902290;0.918145;0.840447;0.931016;0.000000;0.671343;0.900603;0.909068;0.835135;0.841852;0.952936;0.882825;0.932571;0.825162;0.898845;0.914827;0.948807;0.778015;0.793941;0.937339;0.922071;0.937026;0.917651;0.893073;0.881708;0.767069;0.941190;0.851242;0.865274;0.933913;0.948997;0.945107;0.923301;0.879961;0.871170;0.857078;0.882750;0.896482;0.872616;0.886419;0.892562;0.869266;0.887069;0.904608;0.893369;0.861502;0.911295;0.883282;0.989986;0.993401;0.894865;0.845716;0.875771;0.987655
ID51;0.934552;0.899865;0.889212;0.923533;0.915077;0.922963;0.951698;0.957965;0.912483;0.920850;0.948581;0.928847;0.940562;0.936372;0.967993;0.940190;0.906065;0.913266;0.949114;0.938712;0.958079;0.950424;0.914684;0.894174;0.880125;0.943140;0.928652;0.928208;0.928274;0.896728;0.920775;0.938472;0.943708;0.958161;0.948606;0.926768;0.932510;0.945630;0.911548;0.900319;0.904810;0.940803;0.896891;0.891463;0.862793;0.934876;0.927036;0.932829;0.868879;0.938655;0.671343;0.000000;0.925039;0.922303;0.851832;0.882310;0.953118;0.909896;0.945384;0.856188;0.914838;0.917733;0.953420;0.757263;0.803386;0.937354;0.917240;0.943311;0.928112;0.908418;0.905557;0.659668;0.959541;0.888420;0.892689;0.932213;0.962987;0.959530;0.931331;0.891541;0.896328;0.894635;0.892993;0.908740;0.903847;0.898248;0.896793;0.911480;0.892811;0.935017;0.900967;0.885884;0.933026;0.909007;0.988393;0.988880;0.916622;0.886418;0.912723;0.982856
ID52;0.902072;0.887833;0.880004;0.903643;0.853101;0.847823;0.810390;0.776946;0.853057;0.778191;0.937825;0.781505;0.774158;0.816365;0.910573;0.932926;0.766908;0.806402;0.892119;0.921459;0.908636;0.760677;0.833453;0.830361;0.830555;0.961817;0.782317;0.764069;0.795892;0.844396;0.822613;0.752726;0.744593;0.821091;0.802186;0.779419;0.803457;0.891390;0.827493;0.846498;0.873321;0.821900;0.938957;0.908016;0.882023;0.545166;0.481693;0.864395;0.882377;0.916198;0.900603;0.925039;0.000000;0.626700;0.891189;0.908885;0.929408;0.894468;0.902634;0.900817;0.887462;0.913206;0.914399;0.951937;0.968038;0.889067;0.907277;0.876669;0.906560;0.751824;0.884230;0.943916;0.867863;0.842696;0.874981;0.936189;0.915549;0.888231;0.914384;0.862653;0.872696;0.871289;0.895283;0.839835;0.814354;0.864028;0.839424;0.777344;0.892548;0.823935;0.914097;0.853344;0.714329;0.762951;0.988867;0.993435;0.925948;0.884352;0.776084;0.982001
ID53;0.933858;0.887422;0.884758;0.894210;0.879028;0.854318;0.899187;0.891147;0.888375;0.865019;0.932047;0.860179;0.879984;0.866916;0.916175;0.921313;0.848499;0.874872;0.894575;0.904608;0.899210;0.887708;0.852643;0.919067;0.859366;0.964542;0.853340;0.864666;0.839444;0.922283;0.858230;0.855000;0.886090;0.925444;0.913313;0.863418;0.835969;0.888705;0.890991;0.887009;0.874435;0.900747;0.938340;0.925757;0.887617;0.622488;0.564600;0.898014;0.905127;0.912050;0.909068;0.922303;0.626700;0.000000;0.911067;0.897229;0.955141;0.894292;0.901011;0.914351;0.888211;0.897091;0.955821;0.944601;0.971578;0.928591;0.909029;0.923330;0.923517;0.845336;0.866386;0.932114;0.946361;0.854001;0.861251;0.922224;0.961914;0.943762;0.913655;0.857985;0.863655;0.870969;0.881532;0.862443;0.855936;0.867078;0.839452;0.844828;0.877788;0.901634;0.883030;0.861805;0.827341;0.821401;0.973582;0.986418;0.928059;0.885662;0.816889;0.978627
ID54;0.911476;0.902928;0.893538;0.917772;0.895786;0.919556;0.927789;0.932665;0.900609;0.897687;0.879365;0.898387;0.905347;0.909824;0.950934;0.880844;0.875105;0.881075;0.928550;0.917035;0.958060;0.923365;0.901616;0.834663;0.864418;0.896855;0.903871;0.900469;0.900570;0.832581;0.900689;0.913231;0.918902;0.940016;0.918456;0.893466;0.903382;0.920386;0.872375;0.858719;0.901619;0.914448;0.718191;0.694402;0.598347;0.908092;0.895892;0.911619;0.597019;0.931291;0.835135;0.851832;0.891189;0.911067;0.000000;0.646733;0.945171;0.890360;0.929777;0.616641;0.909568;0.917432;0.929737;0.913620;0.916957;0.926589;0.912436;0.917391;0.896741;0.894025;0.900161;0.894001;0.943744;0.873870;0.884383;0.927396;0.950099;0.940503;0.914276;0.886350;0.885397;0.885627;0.895962;0.892538;0.891779;0.895867;0.882458;0.892980;0.889024;0.920443;0.914625;0.876929;0.902138;0.876589;0.983199;0.988182;0.860365;0.851953;0.882321;0.969496
ID55;0.933090;0.892398;0.900354;0.911889;0.927270;0.929928;0.955973;0.951093;0.930243;0.922242;0.870221;0.932813;0.938244;0.934795;0.962528;0.858900;0.903417;0.909116;0.950819;0.945776;0.959896;0.944741;0.898118;0.879590;0.885808;0.882639;0.931349;0.930348;0.918785;0.858936;0.911115;0.936113;0.946341;0.970529;0.965107;0.922649;0.924080;0.945993;0.894871;0.889750;0.915844;0.929551;0.669864;0.694621;0.582033;0.911641;0.901323;0.929580;0.663773;0.931859;0.841852;0.882310;0.908885;0.897229;0.646733;0.000000;0.954521;0.902801;0.927864;0.633284;0.915421;0.935493;0.934557;0.932976;0.928340;0.946972;0.936522;0.950165;0.921698;0.910816;0.890510;0.923934;0.937208;0.860118;0.855846;0.941777;0.955397;0.951487;0.921705;0.879891;0.880013;0.869439;0.900653;0.911397;0.910007;0.913740;0.917493;0.908570;0.895038;0.915686;0.913999;0.869074;0.919195;0.908605;0.989520;0.992862;0.866749;0.865536;0.891999;0.988374
ID56;0.959289;0.952419;0.948481;0.970259;0.953584;0.964071;0.944547;0.934354;0.946293;0.932801;0.974225;0.944011;0.925333;0.945578;0.974564;0.969823;0.930278;0.935420;0.966948;0.965925;0.987565;0.942945;0.941602;0.922454;0.932464;0.980056;0.942092;0.922992;0.947701;0.939558;0.949399;0.933287;0.921226;0.950887;0.933771;0.937215;0.951599;0.964990;0.939237;0.940179;0.953486;0.957836;0.970350;0.960326;0.949857;0.951028;0.932558;0.956443;0.941841;0.976871;0.952936;0.953118;0.929408;0.955141;0.945171;0.954521;0.000000;0.931603;0.977862;0.951308;0.950298;0.958943;0.523024;0.962882;0.985665;0.600999;0.830912;0.775182;0.935702;0.913345;0.922624;0.960040;0.920895;0.893179;0.924871;0.969842;0.606925;0.652238;0.972470;0.903940;0.904575;0.911909;0.922300;0.947128;0.943244;0.953292;0.934730;0.890032;0.923744;0.936826;0.934736;0.906917;0.912865;0.909038;0.982484;0.994654;0.963169;0.953093;0.920799;0.982350
ID57;0.927709;0.891156;0.889020;0.917908;0.858974;0.872040;0.928570;0.945372;0.856360;0.866888;0.929124;0.875894;0.905454;0.892748;0.951712;0.930501;0.847164;0.869580;0.928108;0.909594;0.932239;0.929793;0.849211;0.886789;0.862620;0.950814;0.874642;0.881297;0.868963;0.882322;0.876224;0.908022;0.917342;0.943452;0.926491;0.884598;0.883939;0.934184;0.895218;0.885582;0.873514;0.913935;0.922382;0.910024;0.886020;0.902659;0.898917;0.919393;0.882485;0.917957;0.882825;0.909896;0.894468;0.894292;0.890360;0.902801;0.931603;0.000000;0.922201;0.896141;0.884520;0.885155;0.909813;0.923974;0.960446;0.900990;0.879594;0.871402;0.744476;0.876460;0.828103;0.913507;0.953526;0.817009;0.831455;0.904299;0.919276;0.902603;0.903885;0.847690;0.821159;0.825547;0.837718;0.861571;0.840640;0.858690;0.880305;0.832547;0.851888;0.906624;0.864293;0.834255;0.891627;0.807334;0.979036;0.992741;0.916735;0.873549;0.796705;0.968429
ID58;0.959379;0.930655;0.930130;0.905617;0.936543;0.923437;0.957144;0.920777;0.949502;0.931197;0.962547;0.924537;0.910561;0.920454;0.979680;0.955332;0.914174;0.928810;0.974237;0.977545;0.959470;0.928584;0.903588;0.927033;0.879474;0.980747;0.922577;0.917625;0.906572;0.936171;0.895060;0.908950;0.933857;0.971721;0.972410;0.892081;0.898463;0.972963;0.955872;0.944871;0.939354;0.901734;0.952443;0.936523;0.919711;0.903396;0.913403;0.946880;0.920304;0.553162;0.932571;0.945384;0.902634;0.901011;0.929777;0.927864;0.977862;0.922201;0.000000;0.927737;0.917844;0.954253;0.968287;0.975835;0.981730;0.973657;0.976857;0.974959;0.932014;0.893691;0.944146;0.967139;0.964480;0.919605;0.913694;0.958834;0.970307;0.975075;0.574876;0.930807;0.939924;0.936289;0.948510;0.908616;0.907761;0.932744;0.935697;0.909909;0.946500;0.939195;0.956752;0.928804;0.907367;0.925600;0.994502;0.992726;0.940604;0.907582;0.894437;0.990169
ID59;0.914474;0.900628;0.895795;0.913612;0.911023;0.915804;0.935766;0.931169;0.912706;0.912377;0.858993;0.912665;0.921359;0.921699;0.963793;0.850503;0.884906;0.889528;0.950862;0.940502;0.952176;0.922470;0.890129;0.851615;0.875253;0.867910;0.911054;0.911356;0.906497;0.829572;0.907620;0.917803;0.914202;0.951505;0.942728;0.909838;0.909116;0.944812;0.873583;0.872046;0.902248;0.916130;0.654456;0.646480;0.598894;0.910955;0.903602;0.919165;0.623666;0.930869;0.825162;0.856188;0.900817;0.914351;0.616641;0.633284;0.951308;0.896141;0.927737;0.000000;0.916257;0.924884;0.941888;0.924235;0.921539;0.937626;0.917148;0.938066;0.910041;0.900848;0.879027;0.901916;0.948384;0.862179;0.869393;0.935730;0.949301;0.945270;0.918200;0.875074;0.879664;0.864584;0.882559;0.906623;0.896509;0.904429;0.906974;0.898063;0.874397;0.921674;0.908023;0.855678;0.909010;0.888496;0.984575;0.988937;0.836208;0.844092;0.879770;0.980595
ID60;0.942765;0.901835;0.900001;0.907072;0.913280;0.889490;0.924839;0.909546;0.907068;0.894412;0.946450;0.897258;0.904685;0.899873;0.945217;0.938273;0.855848;0.863535;0.931823;0.931042;0.938933;0.908796;0.891052;0.900652;0.873506;0.955836;0.896520;0.899463;0.886627;0.903775;0.896777;0.899075;0.913678;0.932336;0.926827;0.892011;0.889971;0.935979;0.915294;0.905224;0.898701;0.907061;0.938049;0.923233;0.904151;0.890290;0.881950;0.905256;0.909645;0.919283;0.898845;0.914838;0.887462;0.888211;0.909568;0.915421;0.950298;0.884520;0.917844;0.916257;0.000000;0.917633;0.945808;0.944352;0.966800;0.920330;0.923087;0.921142;0.907219;0.876143;0.872952;0.934902;0.940091;0.845648;0.854581;0.937498;0.954642;0.933666;0.914256;0.863224;0.868235;0.865766;0.884595;0.891731;0.875141;0.902076;0.859221;0.845044;0.886152;0.914871;0.900271;0.860461;0.890398;0.885113;0.988742;0.995355;0.924183;0.892466;0.870275;0.985013
ID61;0.930944;0.903843;0.882668;0.929376;0.878499;0.918505;0.943847;0.955965;0.849624;0.876402;0.938823;0.931069;0.945494;0.935246;0.972496;0.935582;0.926307;0.928324;0.928174;0.908124;0.947941;0.946372;0.915627;0.924796;0.907555;0.961411;0.931687;0.933905;0.935191;0.937052;0.936393;0.944846;0.935565;0.957725;0.940431;0.939977;0.937084;0.936731;0.914677;0.896410;0.883466;0.935566;0.947372;0.944344;0.922696;0.935209;0.906647;0.939039;0.919296;0.940328;0.914827;0.917733;0.913206;0.897091;0.917432;0.935493;0.958943;0.885155;0.954253;0.924884;0.917633;0.000000;0.965401;0.892386;0.954152;0.913531;0.906415;0.886789;0.854890;0.898192;0.869591;0.888802;0.971683;0.905475;0.917921;0.661102;0.974028;0.955885;0.936694;0.852590;0.872039;0.898698;0.848203;0.865196;0.883438;0.875800;0.875720;0.904850;0.882608;0.937701;0.879649;0.890883;0.932667;0.871466;0.974602;0.989870;0.914143;0.879240;0.909627;0.956449
ID62;0.944470;0.947431;0.942643;0.970017;0.952615;0.955823;0.939989;0.922862;0.943483;0.925582;0.975942;0.926481;0.905502;0.934937;0.978209;0.971241;0.908907;0.923129;0.971813;0.970427;0.982925;0.930224;0.930174;0.910952;0.919720;0.978680;0.922760;0.899408;0.926343;0.922858;0.931642;0.917760;0.904988;0.938378;0.922011;0.919663;0.938970;0.969700;0.930295;0.937022;0.949104;0.942006;0.955416;0.953971;0.931975;0.937617;0.926912;0.953116;0.931881;0.968737;0.948807;0.953420;0.914399;0.955821;0.929737;0.934557;0.523024;0.909813;0.968287;0.941888;0.945808;0.965401;0.000000;0.967920;0.983744;0.575708;0.829796;0.731525;0.927323;0.898436;0.918519;0.965172;0.907308;0.873875;0.909770;0.973056;0.455046;0.542711;0.968009;0.903577;0.899709;0.899948;0.925696;0.938781;0.928002;0.945173;0.934073;0.857064;0.923585;0.925373;0.938466;0.895508;0.896469;0.892883;0.988119;0.996297;0.963637;0.945514;0.898245;0.987026
ID63;0.955331;0.937621;0.924024;0.956287;0.938848;0.950086;0.968481;0.980471;0.922155;0.947566;0.932489;0.962335;0.969974;0.967282;0.975544;0.944947;0.958358;0.957620;0.950084;0.932890;0.969931;0.974564;0.951393;0.935929;0.947471;0.952649;0.964396;0.963319;0.968780;0.938294;0.968749;0.971834;0.964188;0.977766;0.960231;0.966378;0.968624;0.954319;0.927403;0.921235;0.919259;0.969961;0.934704;0.937494;0.917798;0.971331;0.950592;0.958862;0.916343;0.967483;0.778015;0.757263;0.951937;0.944601;0.913620;0.932976;0.962882;0.923974;0.975835;0.924235;0.944352;0.892386;0.967920;0.000000;0.691396;0.933987;0.925494;0.919353;0.931142;0.938787;0.913150;0.618353;0.985448;0.939848;0.947790;0.918416;0.976872;0.965516;0.965481;0.906798;0.910432;0.934527;0.889029;0.920539;0.931063;0.921793;0.928162;0.943982;0.918029;0.968552;0.910190;0.930908;0.963226;0.920697;0.974534;0.990953;0.931269;0.906414;0.947382;0.953379
ID64;0.954899;0.961246;0.956446;0.976844;0.955411;0.964637;0.976657;0.980817;0.953265;0.960624;0.937567;0.968054;0.973999;0.971373;0.987105;0.937506;0.965556;0.965472;0.978944;0.960479;0.972204;0.977148;0.973632;0.937673;0.968588;0.939687;0.969675;0.970664;0.970875;0.929290;0.964007;0.974407;0.969441;0.973926;0.967658;0.968792;0.970867;0.973492;0.915518;0.921742;0.933024;0.970563;0.924033;0.930702;0.916110;0.977726;0.969442;0.969607;0.927030;0.974673;0.793941;0.803386;0.968038;0.971578;0.916957;0.928340;0.985665;0.960446;0.981730;0.921539;0.966800;0.954152;0.983744;0.691396;0.000000;0.976540;0.969116;0.974612;0.964080;0.960877;0.955275;0.756356;0.983045;0.959910;0.961554;0.953114;0.978902;0.973823;0.971632;0.957995;0.954760;0.958250;0.951370;0.960099;0.959046;0.952617;0.959765;0.964981;0.949082;0.971254;0.954340;0.952963;0.972967;0.962158;0.989556;0.983857;0.942268;0.916424;0.964694;0.972945
ID65;0.948444;0.932737;0.927214;0.962186;0.922130;0.939392;0.905574;0.902847;0.912379;0.901626;0.944792;0.914551;0.891021;0.921185;0.938986;0.952105;0.901267;0.895475;0.901174;0.921653;0.971510;0.904280;0.898583;0.896222;0.916429;0.973779;0.917285;0.893636;0.930967;0.915194;0.936983;0.897794;0.887968;0.914366;0.889038;0.903879;0.929435;0.926895;0.913662;0.913568;0.929150;0.932148;0.962911;0.951764;0.938244;0.927478;0.888448;0.940209;0.923992;0.969029;0.937339;0.937354;0.889067;0.928591;0.926589;0.946972;0.600999;0.900990;0.973657;0.937626;0.920330;0.913531;0.575708;0.933987;0.976540;0.000000;0.672965;0.574550;0.895521;0.868825;0.870763;0.928887;0.905465;0.852629;0.893100;0.943586;0.599212;0.601658;0.960684;0.850084;0.844177;0.865852;0.873423;0.906662;0.904091;0.916415;0.894391;0.851181;0.881878;0.913317;0.902577;0.865784;0.886657;0.855273;0.972926;0.993526;0.944486;0.929463;0.887047;0.963134
ID66;0.942288;0.925965;0.919357;0.961651;0.902103;0.928867;0.926034;0.955502;0.896311;0.914371;0.944764;0.915216;0.935319;0.935205;0.953835;0.944558;0.919577;0.917837;0.923835;0.895820;0.958842;0.943784;0.888851;0.925350;0.917995;0.969219;0.915959;0.917514;0.927437;0.929580;0.935214;0.929901;0.929801;0.945727;0.915089;0.924085;0.933563;0.925252;0.913004;0.910968;0.902757;0.935686;0.947559;0.943720;0.925569;0.934713;0.897445;0.940721;0.924891;0.967551;0.922071;0.917240;0.907277;0.909029;0.912436;0.936522;0.830912;0.879594;0.976857;0.917148;0.923087;0.906415;0.829796;0.925494;0.969116;0.672965;0.000000;0.647920;0.902050;0.897649;0.846108;0.917035;0.955616;0.844659;0.883633;0.933451;0.836068;0.769958;0.960514;0.849030;0.818342;0.847093;0.851317;0.893707;0.880994;0.876147;0.859354;0.861699;0.844691;0.923723;0.864510;0.840766;0.927869;0.844542;0.955998;0.989190;0.946023;0.915268;0.877432;0.962039
ID67;0.940226;0.928572;0.916780;0.965144;0.904386;0.928012;0.903744;0.927323;0.889551;0.888797;0.932639;0.896215;0.900032;0.924859;0.953127;0.945313;0.895977;0.895004;0.910426;0.901008;0.961986;0.913626;0.884809;0.886996;0.916786;0.970287;0.902399;0.886014;0.922399;0.908853;0.930844;0.902125;0.890087;0.916404;0.873266;0.898901;0.928289;0.927694;0.891951;0.896842;0.908686;0.923174;0.961698;0.949808;0.936714;0.926681;0.884224;0.936173;0.916871;0.965643;0.937026;0.943311;0.876669;0.923330;0.917391;0.950165;0.775182;0.871402;0.974959;0.938066;0.921142;0.886789;0.731525;0.919353;0.974612;0.574550;0.647920;0.000000;0.873725;0.874411;0.849813;0.923190;0.930127;0.841239;0.897513;0.930266;0.723129;0.629924;0.959101;0.832977;0.823366;0.846928;0.843333;0.875895;0.878125;0.885913;0.872520;0.828147;0.869731;0.898248;0.887462;0.854041;0.902625;0.814632;0.972001;0.990675;0.940005;0.913406;0.866953;0.954103
ID68;0.926119;0.919332;0.910206;0.935494;0.896147;0.915139;0.922317;0.925331;0.900927;0.865952;0.944940;0.894297;0.901828;0.897527;0.939357;0.951336;0.863617;0.879715;0.923599;0.925387;0.959873;0.917713;0.891599;0.895280;0.896102;0.964056;0.899818;0.897563;0.901456;0.900850;0.904069;0.899927;0.921813;0.933954;0.917085;0.893619;0.890310;0.930911;0.921586;0.905415;0.921546;0.916169;0.944116;0.926324;0.911590;0.919135;0.910488;0.917091;0.895331;0.928779;0.917651;0.928112;0.906560;0.923517;0.896741;0.921698;0.935702;0.744476;0.932014;0.910041;0.907219;0.854890;0.927323;0.931142;0.964080;0.895521;0.902050;0.873725;0.000000;0.888531;0.881252;0.927343;0.953335;0.853970;0.882634;0.918141;0.928667;0.913657;0.911111;0.834625;0.865826;0.871854;0.870964;0.880091;0.888365;0.908302;0.903332;0.865835;0.892451;0.922975;0.918910;0.863450;0.892320;0.846497;0.983330;0.991960;0.920191;0.897300;0.842785;0.965631
ID69;0.920154;0.866645;0.849209;0.879936;0.858642;0.878097;0.856083;0.800589;0.842230;0.782341;0.937020;0.833430;0.802592;0.851912;0.950999;0.930041;0.779232;0.794721;0.925565;0.928087;0.936652;0.809437;0.860297;0.818012;0.826678;0.959254;0.829021;0.798522;0.836284;0.836400;0.847176;0.792021;0.778192;0.845942;0.824236;0.812331;0.844671;0.922966;0.837051;0.847140;0.865433;0.849340;0.939818;0.911134;0.891182;0.819967;0.780667;0.887974;0.897894;0.901868;0.893073;0.908418;0.751824;0.845336;0.894025;0.910816;0.913345;0.876460;0.893691;0.900848;0.876143;0.898192;0.898436;0.938787;0.960877;0.868825;0.897649;0.874411;0.888531;0.000000;0.853427;0.926164;0.837666;0.819074;0.849578;0.929876;0.894434;0.880303;0.901967;0.826747;0.841915;0.847423;0.862373;0.643834;0.633521;0.736988;0.850097;0.780170;0.857866;0.800525;0.891866;0.817098;0.765694;0.820880;0.980267;0.982968;0.914882;0.878323;0.833262;0.971761
ID70;0.922579;0.871066;0.858744;0.913689;0.880579;0.877190;0.913609;0.928177;0.855797;0.881589;0.923233;0.895460;0.921115;0.908068;0.949301;0.914222;0.868974;0.860486;0.919986;0.903866;0.923255;0.917564;0.842685;0.896454;0.875365;0.948790;0.889753;0.894143;0.891995;0.899635;0.899851;0.913239;0.897810;0.942037;0.927009;0.904684;0.896809;0.925100;0.888336;0.883933;0.853661;0.909450;0.926542;0.913262;0.884293;0.898136;0.855238;0.909798;0.896998;0.936037;0.881708;0.905557;0.884230;0.866386;0.900161;0.890510;0.922624;0.828103;0.944146;0.879027;0.872952;0.869591;0.918519;0.913150;0.955275;0.870763;0.846108;0.849813;0.881252;0.853427;0.000000;0.899440;0.933760;0.628558;0.670305;0.906920;0.916803;0.892617;0.927016;0.599196;0.581277;0.582008;0.582573;0.848811;0.833383;0.844317;0.853466;0.826816;0.613390;0.878183;0.683656;0.596754;0.893991;0.819802;0.959629;0.979242;0.902143;0.862050;0.828750;0.956642
ID71;0.945601;0.919694;0.907042;0.942597;0.923091;0.943860;0.966011;0.977620;0.913883;0.938309;0.946481;0.955188;0.964021;0.959718;0.976651;0.954684;0.945196;0.947379;0.943995;0.928636;0.967638;0.970689;0.931193;0.931733;0.914204;0.961641;0.956253;0.954537;0.960064;0.941545;0.957023;0.964624;0.960706;0.975889;0.962414;0.957486;0.960362;0.948284;0.937100;0.920818;0.917286;0.964528;0.927767;0.932771;0.903897;0.962152;0.941405;0.947700;0.900718;0.957718;0.767069;0.659668;0.943916;0.932114;0.894001;0.923934;0.960040;0.913507;0.967139;0.901916;0.934902;0.888802;0.965172;0.618353;0.756356;0.928887;0.917035;0.923190;0.927343;0.926164;0.899440;0.000000;0.980453;0.921219;0.927180;0.913124;0.972017;0.965021;0.953465;0.892590;0.897267;0.914544;0.878404;0.909010;0.918469;0.909027;0.914557;0.934449;0.902460;0.959182;0.893735;0.912176;0.955036;0.910138;0.981370;0.990309;0.932729;0.905385;0.935814;0.960459
ID72;0.944068;0.934234;0.936907;0.971039;0.934753;0.938478;0.905894;0.863437;0.930885;0.886226;0.970436;0.902811;0.872583;0.916681;0.965397;0.964471;0.882324;0.889928;0.968575;0.980904;0.967712;0.881128;0.926002;0.884121;0.919538;0.976099;0.897331;0.873522;0.907053;0.896854;0.914275;0.879312;0.848715;0.895769;0.882816;0.889700;0.916519;0.964657;0.906298;0.925046;0.944543;0.907879;0.964417;0.947929;0.943583;0.904379;0.885855;0.940148;0.946661;0.966738;0.941190;0.959541;0.867863;0.946361;0.943744;0.937208;0.920895;0.953526;0.964480;0.948384;0.940091;0.971683;0.907308;0.985448;0.983045;0.905465;0.955616;0.930127;0.953335;0.837666;0.933760;0.980453;0.000000;0.896593;0.914935;0.982104;0.904594;0.904911;0.957496;0.915485;0.918551;0.907139;0.945409;0.915526;0.904041;0.933490;0.939311;0.885815;0.941761;0.679712;0.961808;0.907254;0.840413;0.907643;0.997884;0.997018;0.965477;0.951636;0.910644;0.997839
ID73;0.903690;0.844803;0.848565;0.878110;0.881848;0.862032;0.893788;0.896288;0.867074;0.846197;0.942280;0.849873;0.871991;0.869133;0.929306;0.924567;0.790807;0.805769;0.915423;0.915015;0.926945;0.881473;0.827995;0.850291;0.829433;0.942519;0.842467;0.846681;0.842782;0.843564;0.848958;0.861919;0.872711;0.908620;0.897689;0.848060;0.851294;0.913787;0.867663;0.865848;0.862071;0.872742;0.912954;0.887338;0.858147;0.848677;0.827172;0.887736;0.870835;0.917329;0.851242;0.888420;0.842696;0.854001;0.873870;0.860118;0.893179;0.817009;0.919605;0.862179;0.845648;0.905475;0.873875;0.939848;0.959910;0.852629;0.844659;0.841239;0.853970;0.819074;0.628558;0.921219;0.896593;0.000000;0.540519;0.927605;0.871624;0.849717;0.907520;0.580398;0.588933;0.545219;0.702783;0.844230;0.819603;0.856703;0.846180;0.758535;0.686434;0.843094;0.768059;0.548389;0.846143;0.798196;0.981476;0.989866;0.907581;0.863908;0.774096;0.980996
