clade_name	NCBI_tax_id	reERR5004807_taxonomic_profile	reERR5004806_taxonomic_profile	reERR5004804_taxonomic_profile	reERR5004803_taxonomic_profile	reERR5004799_taxonomic_profile	reERR5004798_taxonomic_profile	reERR5004796_taxonomic_profile	reERR5004793_taxonomic_profile	reERR5004790_taxonomic_profile	reERR5004789_taxonomic_profile	reERR5004787_taxonomic_profile	reERR5004410_taxonomic_profile	reERR5004409_taxonomic_profile	reERR5004408_taxonomic_profile	reERR5004407_taxonomic_profile	reERR5004406_taxonomic_profile	reERR5004405_taxonomic_profile	reERR5004404_taxonomic_profile	reERR5004403_taxonomic_profile	reERR5004402_taxonomic_profile
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Aurantiacibacter	2|1224|28211|204457|335929|2800681	0	0	0	0	0	0	0	0	0	0	0	0.013414935609937529	0	0	0.010697089968312016	0	0.0415789112455474	0	0.006623951933053761	0.02683438227059876
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Aurantiacibacter|s__Aurantiacibacter_rhizosphaerae	2|1224|28211|204457|335929|2800681|2691582	0	0	0	0	0	0	0	0	0	0	0	0.013414935609937529	0	0	0.010697089968312016	0	0.0415789112455474	0	0.006623951933053761	0.02683438227059876
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae|g__Aurantiacibacter|s__Aurantiacibacter_rhizosphaerae|t__SGB90075	2|1224|28211|204457|335929|2800681|2691582|SGB90075	0	0	0	0	0	0	0	0	0	0	0	0.013414935609937529	0	0	0.010697089968312016	0	0.0415789112455474	0	0.006623951933053761	0.02683438227059876
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0	0	0	0	0	0	0	0	0	0	0	0.05128357336500075	0	0.05583074947919435	0	0	0.3231994364109246	0	0.02463906677016622	0.055318884402678105
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Deltaproteobacteria_unclassified	2|1224|28221|67691841	0	0	0	0	0	0	0	0	0	0	0	0.05128357336500075	0	0.05583074947919435	0	0	0.020411706203764646	0	0.0019875441266617683	0.055318884402678105
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Deltaproteobacteria_unclassified|f__Deltaproteobacteria_unclassified	2|1224|28221|67691841|91967380	0	0	0	0	0	0	0	0	0	0	0	0.05128357336500075	0	0.05583074947919435	0	0	0.020411706203764646	0	0.0019875441266617683	0.055318884402678105
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Deltaproteobacteria_unclassified|f__Deltaproteobacteria_unclassified|g__Deltaproteobacteria_unclassified	2|1224|28221|67691841|91967380|8921264	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05583074947919435	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Deltaproteobacteria_unclassified|f__Deltaproteobacteria_unclassified|g__Deltaproteobacteria_unclassified|s__delta_proteobacterium_NaphS2	2|1224|28221|67691841|91967380|8921264|88274	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05583074947919435	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Deltaproteobacteria_unclassified|f__Deltaproteobacteria_unclassified|g__Deltaproteobacteria_unclassified|s__delta_proteobacterium_NaphS2|t__SGB8928	2|1224|28221|67691841|91967380|8921264|88274|SGB8928	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05583074947919435	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Deltaproteobacteria_unclassified|f__Deltaproteobacteria_unclassified|g__GGB63079	2|1224|28221|67691841|91967380|90516715	0	0	0	0	0	0	0	0	0	0	0	0.05128357336500075	0	0	0	0	0.020411706203764646	0	0.0019875441266617683	0.055318884402678105
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Deltaproteobacteria_unclassified|f__Deltaproteobacteria_unclassified|g__GGB63079|s__GGB63079_SGB85330	2|1224|28221|67691841|91967380|90516715|538226	0	0	0	0	0	0	0	0	0	0	0	0.05128357336500075	0	0	0	0	0.020411706203764646	0	0.0019875441266617683	0.055318884402678105
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Deltaproteobacteria_unclassified|f__Deltaproteobacteria_unclassified|g__GGB63079|s__GGB63079_SGB85330|t__SGB85330	2|1224|28221|67691841|91967380|90516715|538226|SGB85330	0	0	0	0	0	0	0	0	0	0	0	0.05128357336500075	0	0	0	0	0.020411706203764646	0	0.0019875441266617683	0.055318884402678105
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales	2|1224|28221|213118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30278773020715993	0	0.02265152264350445	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae	2|1224|28221|213118|213121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30278773020715993	0	0.02265152264350445	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Candidatus_Electrothrix	2|1224|28221|213118|213121|1859128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30278773020715993	0	0.02265152264350445	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Candidatus_Electrothrix|s__Candidatus_Electrothrix_aarhusiensis	2|1224|28221|213118|213121|1859128|1859131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30278773020715993	0	0.02265152264350445	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfobacterales|f__Desulfobulbaceae|g__Candidatus_Electrothrix|s__Candidatus_Electrothrix_aarhusiensis|t__SGB51994	2|1224|28221|213118|213121|1859128|1859131|SGB51994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30278773020715993	0	0.02265152264350445	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0	0	0	3.314579688946607	0.8431836196786641	0.24594698584117006	0.5178003967107762	1.0102725677357738	0.3220829142624092	0.904465075935914	0.5723897282703939	0.2595274829227747	0	0.16304982230559456	0	0	0.034438593960753106	0	0.009203098190020749	0.038112456655612116
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales	2|1224|1236|135622	0	0	0	2.113187738551769	0	0	0	0.20514645274071008	0.3220829142624092	0	0.02369982446438192	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae	2|1224|1236|135622|72275	0	0	0	2.113187738551769	0	0	0	0.20514645274071008	0.020257032603089017	0	0.02369982446438192	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Marinobacter	2|1224|1236|135622|72275|2742	0	0	0	2.113187738551769	0	0	0	0.20514645274071008	0	0	0.02369982446438192	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Marinobacter|s__Marinobacter_daqiaonensis	2|1224|1236|135622|72275|2742|650891	0	0	0	0	0	0	0	0	0	0	0.0019094880564055527	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Marinobacter|s__Marinobacter_daqiaonensis|t__SGB11911	2|1224|1236|135622|72275|2742|650891|SGB11911	0	0	0	0	0	0	0	0	0	0	0.0019094880564055527	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Marinobacter|s__Marinobacter_flavimaris	2|1224|1236|135622|72275|2742|262076	0	0	0	1.6838386321000942	0	0	0	0	0	0	0.003302719376590541	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Marinobacter|s__Marinobacter_flavimaris|t__SGB11922	2|1224|1236|135622|72275|2742|262076|SGB11922	0	0	0	1.6838386321000942	0	0	0	0	0	0	0.003302719376590541	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Marinobacter|s__Marinobacter_halotolerans	2|1224|1236|135622|72275|2742|1569211	0	0	0	0	0	0	0	0.20514645274071008	0	0	0.009931323496140494	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Marinobacter|s__Marinobacter_halotolerans|t__SGB81287	2|1224|1236|135622|72275|2742|1569211|SGB81287	0	0	0	0	0	0	0	0.20514645274071008	0	0	0.009931323496140494	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Marinobacter|s__Marinobacter_persicus	2|1224|1236|135622|72275|2742|930118	0	0	0	0.3048068307138054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Marinobacter|s__Marinobacter_persicus|t__SGB22287	2|1224|1236|135622|72275|2742|930118|SGB22287	0	0	0	0.3048068307138054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Marinobacter|s__Marinobacter_sp_Arc7_DN_1	2|1224|1236|135622|72275|2742|2304594	0	0	0	0.01851340904403245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Marinobacter|s__Marinobacter_sp_Arc7_DN_1|t__SGB22284	2|1224|1236|135622|72275|2742|2304594|SGB22284	0	0	0	0.01851340904403245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Marinobacter|s__Marinobacter_sp_B9_2	2|1224|1236|135622|72275|2742|2137198	0	0	0	0.1060274332126876	0	0	0	0	0	0	0.008557120869758508	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Marinobacter|s__Marinobacter_sp_B9_2|t__SGB56869	2|1224|1236|135622|72275|2742|2137198|SGB56869	0	0	0	0.1060274332126876	0	0	0	0	0	0	0.008557120869758508	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Salinimonas	2|1224|1236|135622|72275|288793	0	0	0	0	0	0	0	0	0.020257032603089017	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Salinimonas|s__Salinimonas_sp_KX18D6	2|1224|1236|135622|72275|288793|2572577	0	0	0	0	0	0	0	0	0.020257032603089017	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Alteromonadaceae|g__Salinimonas|s__Salinimonas_sp_KX18D6|t__SGB58222	2|1224|1236|135622|72275|288793|2572577|SGB58222	0	0	0	0	0	0	0	0	0.020257032603089017	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae	2|1224|1236|135622|267888	0	0	0	0	0	0	0	0	0.3018256124092025	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas	2|1224|1236|135622|267888|53246	0	0	0	0	0	0	0	0	0.3018256124092025	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas_ruthenica	2|1224|1236|135622|267888|53246|151081	0	0	0	0	0	0	0	0	0.3018256124092025	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas_ruthenica|t__SGB13890	2|1224|1236|135622|267888|53246|151081|SGB13890	0	0	0	0	0	0	0	0	0.3018256124092025	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales	2|1224|1236|135613	0	0	0	0.6019517046842616	0.8124813093584806	0.24594698584117006	0.32080178127393344	0.8051261149950637	0	0.6793541648640677	0.4965967861840122	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae	2|1224|1236|135613|72276	0	0	0	0.6019517046842616	0.8124813093584806	0.24594698584117006	0.32080178127393344	0.8051261149950637	0	0.6793541648640677	0.4965967861840122	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Halofilum	2|1224|1236|135613|72276|1929135	0	0	0	0.6019517046842616	0.8124813093584806	0.24594698584117006	0.32080178127393344	0.8051261149950637	0	0.6793541648640677	0.4965967861840122	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Halofilum|s__Halofilum_ochraceum	2|1224|1236|135613|72276|1929135|1611323	0	0	0	0.6019517046842616	0.8124813093584806	0.24594698584117006	0.32080178127393344	0.8051261149950637	0	0.6793541648640677	0.4965967861840122	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae|g__Halofilum|s__Halofilum_ochraceum|t__SGB32512	2|1224|1236|135613|72276|1929135|1611323|SGB32512	0	0	0	0.6019517046842616	0.8124813093584806	0.24594698584117006	0.32080178127393344	0.8051261149950637	0	0.6793541648640677	0.4965967861840122	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Gammaproteobacteria_unclassified	2|1224|1236|83064156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003309553807834853	0	0.009203098190020749	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Gammaproteobacteria_unclassified|f__Gammaproteobacteria_unclassified	2|1224|1236|83064156|21346272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003309553807834853	0	0.009203098190020749	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Gammaproteobacteria_unclassified|f__Gammaproteobacteria_unclassified|g__Gammaproteobacteria_unclassified	2|1224|1236|83064156|21346272|69272074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003309553807834853	0	0.009203098190020749	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Gammaproteobacteria_unclassified|f__Gammaproteobacteria_unclassified|g__Gammaproteobacteria_unclassified|s__gamma_proteobacterium_NOR5_3	2|1224|1236|83064156|21346272|69272074|566466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003309553807834853	0	0.009203098190020749	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Gammaproteobacteria_unclassified|f__Gammaproteobacteria_unclassified|g__Gammaproteobacteria_unclassified|s__gamma_proteobacterium_NOR5_3|t__SGB11976	2|1224|1236|83064156|21346272|69272074|566466|SGB11976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003309553807834853	0	0.009203098190020749	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales	2|1224|1236|1775403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012081829820083585
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales|f__Sinobacteraceae	2|1224|1236|1775403|568386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012081829820083585
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales|f__Sinobacteraceae|g__GGB66671	2|1224|1236|1775403|568386|23656307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012081829820083585
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales|f__Sinobacteraceae|g__GGB66671|s__GGB66671_SGB90297	2|1224|1236|1775403|568386|23656307|28954807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012081829820083585
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nevskiales|f__Sinobacteraceae|g__GGB66671|s__GGB66671_SGB90297|t__SGB90297	2|1224|1236|1775403|568386|23656307|28954807|SGB90297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012081829820083585
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales	2|1224|1236|135619	0	0	0	0.5994402457105764	0.030701243860413212	0	0.19699861543684274	0	0	0.22511091107184636	0.052093117621999856	0	0	0	0	0	0.03112904015291825	0	0	0.026030626835528536
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae	2|1224|1236|135619|28256	0	0	0	0	0	0	0	0	0	0	0.009987582243036324	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas	2|1224|1236|135619|28256|2745	0	0	0	0	0	0	0	0	0	0	0.009987582243036324	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_fontilapidosi	2|1224|1236|135619|28256|2745|616675	0	0	0	0	0	0	0	0	0	0	0.009657475772279905	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_fontilapidosi|t__SGB32445	2|1224|1236|135619|28256|2745|616675|SGB32445	0	0	0	0	0	0	0	0	0	0	0.009657475772279905	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_sp_NO4	2|1224|1236|135619|28256|2745|2484813	0	0	0	0	0	0	0	0	0	0	0.00033010647075641924	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae|g__Halomonas|s__Halomonas_sp_NO4|t__SGB89016	2|1224|1236|135619|28256|2745|2484813|SGB89016	0	0	0	0	0	0	0	0	0	0	0.00033010647075641924	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae	2|1224|1236|135619|135620	0	0	0	0.5994402457105764	0.030701243860413212	0	0.19699861543684274	0	0	0.22511091107184636	0.042105535378963534	0	0	0	0	0	0.03112904015291825	0	0	0.026030626835528536
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__GGB26358	2|1224|1236|135619|135620|29010568	0	0	0	0.5994402457105764	0.030701243860413212	0	0.19699861543684274	0	0	0.22511091107184636	0.042105535378963534	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__GGB26358|s__GGB26358_SGB38443	2|1224|1236|135619|135620|29010568|62209474	0	0	0	0.5994402457105764	0.030701243860413212	0	0.19699861543684274	0	0	0.22511091107184636	0.042105535378963534	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__GGB26358|s__GGB26358_SGB38443|t__SGB38443	2|1224|1236|135619|135620|29010568|62209474|SGB38443	0	0	0	0.5994402457105764	0.030701243860413212	0	0.19699861543684274	0	0	0.22511091107184636	0.042105535378963534	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Neptunomonas	2|1224|1236|135619|135620|75687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03112904015291825	0	0	0.026030626835528536
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Neptunomonas|s__Neptunomonas_antarctica	2|1224|1236|135619|135620|75687|619304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03112904015291825	0	0	0.026030626835528536
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Oceanospirillaceae|g__Neptunomonas|s__Neptunomonas_antarctica|t__SGB13317	2|1224|1236|135619|135620|75687|619304|SGB13317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03112904015291825	0	0	0.026030626835528536
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales	2|1224|1236|72273	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16304982230559456	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Thiotrichaceae	2|1224|1236|72273|135617	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16304982230559456	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Thiotrichaceae|g__Thioploca	2|1224|1236|72273|135617|40751	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16304982230559456	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Thiotrichaceae|g__Thioploca|s__Thioploca_ingrica	2|1224|1236|72273|135617|40751|40754	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16304982230559456	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Thiotrichaceae|g__Thioploca|s__Thioploca_ingrica|t__SGB13288	2|1224|1236|72273|135617|40751|40754|SGB13288	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16304982230559456	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales	2|1224|1236|135623	0	0	0	0	0	0	0	0	0	0	0	0.2595274829227747	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae	2|1224|1236|135623|641	0	0	0	0	0	0	0	0	0	0	0	0.2595274829227747	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio	2|1224|1236|135623|641|662	0	0	0	0	0	0	0	0	0	0	0	0.2595274829227747	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_mytili	2|1224|1236|135623|641|662|50718	0	0	0	0	0	0	0	0	0	0	0	0.2595274829227747	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio_mytili|t__SGB9905	2|1224|1236|135623|641|662|50718|SGB9905	0	0	0	0	0	0	0	0	0	0	0	0.2595274829227747	0	0	0	0	0	0	0	0
k__Bacteria|p__Rhodothermaeota	2|1853220	0	0	0	0	0.07993329268534426	0	0.008870832900436856	0	0.2834194051149941	0	0.059598696325514226	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Rhodothermaeota|c__Rhodothermia	2|1853220|1853222	0	0	0	0	0.07993329268534426	0	0.008870832900436856	0	0.2834194051149941	0	0.059598696325514226	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Rhodothermaeota|c__Rhodothermia|o__Rhodothermales	2|1853220|1853222|1853224	0	0	0	0	0.07993329268534426	0	0.008870832900436856	0	0.2834194051149941	0	0.059598696325514226	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Rhodothermaeota|c__Rhodothermia|o__Rhodothermales|f__Rubricoccaceae	2|1853220|1853222|1853224|1853227	0	0	0	0	0	0	0	0	0.2834194051149941	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Rhodothermaeota|c__Rhodothermia|o__Rhodothermales|f__Rubricoccaceae|g__Rubrivirga	2|1853220|1853222|1853224|1853227|1434037	0	0	0	0	0	0	0	0	0.2834194051149941	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Rhodothermaeota|c__Rhodothermia|o__Rhodothermales|f__Rubricoccaceae|g__Rubrivirga|s__Rubrivirga_marina	2|1853220|1853222|1853224|1853227|1434037|1196024	0	0	0	0	0	0	0	0	0.2834194051149941	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Rhodothermaeota|c__Rhodothermia|o__Rhodothermales|f__Rubricoccaceae|g__Rubrivirga|s__Rubrivirga_marina|t__SGB15511	2|1853220|1853222|1853224|1853227|1434037|1196024|SGB15511	0	0	0	0	0	0	0	0	0.2834194051149941	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Rhodothermaeota|c__Rhodothermia|o__Rhodothermales|f__Salinibacteraceae	2|1853220|1853222|1853224|1853225	0	0	0	0	0.07993329268534426	0	0.008870832900436856	0	0	0	0.059598696325514226	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Rhodothermaeota|c__Rhodothermia|o__Rhodothermales|f__Salinibacteraceae|g__Salinivenus	2|1853220|1853222|1853224|1853225|1853226	0	0	0	0	0.07993329268534426	0	0.008870832900436856	0	0	0	0.059598696325514226	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Rhodothermaeota|c__Rhodothermia|o__Rhodothermales|f__Salinibacteraceae|g__Salinivenus|s__Salinivenus_iranica	2|1853220|1853222|1853224|1853225|1853226|890425	0	0	0	0	0.07993329268534426	0	0.008870832900436856	0	0	0	0.059598696325514226	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Rhodothermaeota|c__Rhodothermia|o__Rhodothermales|f__Salinibacteraceae|g__Salinivenus|s__Salinivenus_iranica|t__SGB33659	2|1853220|1853222|1853224|1853225|1853226|890425|SGB33659	0	0	0	0	0.07993329268534426	0	0.008870832900436856	0	0	0	0.059598696325514226	0	0	0	0	0	0	0	0	0
